kind,unit,label,method,site,mean_weight,sd_weight,n_edges_on_skeleton,mean_weight_on_skeleton,strength_skeleton,within_module_mean,strength_lioness,sum_tu,river_basin,stream_order,UDF,lat,lon,n_det,mean_log,basin
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_224,0.282120894205925,0.310457071182906,125,0.887684610366745,110.960576295843,0.905938247847546,114.759004775632,1.3683137725640973,Basque Country internal basins,3.0,15.2,43.1796,-2.663014,63,0.3805794102571682,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_225,0.293923430117706,0.295052093165885,125,0.887567059630083,110.94588245376,0.890084244469296,106.522142387253,1.3375537385035057,Basque Country internal basins,3.0,8.9,43.302808,-2.999262,66,0.3234654315595244,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_226,0.32676584314036,0.28731555361605,125,0.89689569018027,112.111961272534,0.900888578333118,108.963767443591,1.4896519046354633,Basque Country internal basins,,,43.409395,-2.934284,23,-0.10305351265760464,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_227,0.300429497431947,0.294767990065034,125,0.894197920497765,111.774740062221,0.90027582989251,106.358004604458,0.3604060739575866,Basque Country internal basins,3.0,,43.367686,-2.853625,75,0.3767638596895439,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_228,0.296012915269535,0.291538589386494,125,0.89265789687903,111.582237109879,0.897407639013039,107.166016277133,0.32406187465245084,Basque Country internal basins,3.0,24.5,43.186154,-2.665774,67,0.32783653874061813,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_229,0.412184953840732,0.347571903580323,125,0.934540916404278,116.817614550535,0.936099777057395,187.097478847734,2.033052337010369,Basque Country internal basins,5.0,16.9,43.303523,-2.982417,124,1.2071589965204954,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_230,0.300124397994428,0.334178315856378,125,0.914215709997608,114.276963749701,0.911781935840765,158.285123544227,10.326926019553857,Basque Country internal basins,,,43.347586,-3.144201,84,0.7676898059237419,Basque Country internal basins
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_031,0.195436130767135,0.23322470835256,469,0.708021827216056,332.06223696433,0.718467332079959,330.425693547546,0.03346940878478347,Elbe,1.0,0.0,51.058175,12.793549,38,0.09082432447842476,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_032,0.243102321933515,0.348151118018992,469,0.811583319378366,380.632576788454,0.804980159091159,780.436535619391,79.78374371699834,Elbe,5.0,40.0,51.205813,12.404558,128,1.4303433365966916,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_033,0.161677248172219,0.255233753295704,469,0.713457040813749,334.611352141648,0.721293879809747,363.634001062191,10.326762071348844,Elbe,5.0,29.2,51.181263,12.776393,83,0.6173732863571966,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_037,0.164721046885846,0.249200229602251,469,0.705986284461803,331.107567412586,0.725650367492575,329.617889535871,2.9757445039865993,Elbe,2.0,33.1,51.202112,12.458254,63,0.36475971685641184,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_038,0.186639169608072,0.272214344236077,469,0.758936935753359,355.941422868325,0.766479415018511,435.206715264557,0.0729649394249737,Elbe,1.0,0.0,51.29184,12.706718,31,0.08900119483002152,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_039,0.168438210131545,0.241593857485657,469,0.712953049488215,334.374980209973,0.72853631667208,334.440768264034,1.731495215194236,Elbe,5.0,40.0,51.192836,12.410964,63,0.34921630073949983,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_040,0.251930576806092,0.230433170004472,469,0.766511971639286,359.494114698825,0.771765890862727,465.354384851266,0.003773111603694683,Elbe,5.0,40.0,51.183122,12.419979,4,-0.26689425093350044,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_041,0.162919540494577,0.2512905422082,469,0.712999208538673,334.396628804638,0.731734992785484,349.859576653722,2.324233673496854,Elbe,4.0,37.4,51.151475,12.447428,70,0.45207535224499423,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_042,0.162646270753079,0.265747851542204,469,0.725951102953244,340.471067285071,0.730535238468854,428.330860620792,10.109369684061242,Elbe,4.0,37.4,51.119068,12.439116,90,0.7380147831236475,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_043,0.161288257423182,0.260329187610281,469,0.72627126648554,340.621223981718,0.732149324151015,380.657347891967,4.489095662038769,Elbe,3.0,20.0,51.147943,12.510379,83,0.6444849306660853,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_044,0.155513840097275,0.255165220186277,469,0.686350617120136,321.898439429344,0.701406043216716,349.137978251655,9.304137486301034,Elbe,1.0,13.0,50.985376,11.212226,73,0.5122309615749131,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_045,0.158712593235984,0.256391232888477,469,0.694917654185855,325.916379813166,0.709746865870765,340.453054313435,2.4583119091540353,Elbe,1.0,13.0,50.98946,11.214757,76,0.4765465969929262,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_046,0.166068313871868,0.240538140260697,469,0.677064092561318,317.543059411258,0.678623113575356,349.812071232333,2.6280192086941807,Elbe,1.0,13.0,50.983585,11.224188,61,0.31016007351819896,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_049,0.180336022391662,0.252178750500528,469,0.714731113795427,335.208892370055,0.719114275840389,363.627900423729,0.13253419650439485,Elbe,1.0,,51.322253,12.450231,45,0.14826375179172813,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_057,0.154406655672932,0.281093846246108,469,0.694715493391331,325.821566400534,0.700870926107299,366.335149943865,0.4944765374295967,Elbe,1.0,0.0,51.310657,12.44574,92,0.6738799458987665,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_058,0.169019643561944,0.244686121377912,469,0.707879214160635,331.995351441338,0.71822631430366,324.558976343352,3.7131538140506777,Elbe,5.0,45.9,51.315545,12.356091,72,0.37869875082164955,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_059,0.164648735009823,0.245445718627415,469,0.72101412926519,338.155626625374,0.735153444859538,351.151018370145,5.227696695860635,Elbe,5.0,45.9,51.315263,12.358194,77,0.46415572292350804,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_060,0.164091091697497,0.254592481333597,469,0.726425871668086,340.693733812332,0.744108526119674,368.783323072994,8.140078829783237,Elbe,4.0,26.2,51.314719,12.350857,88,0.5734627108709006,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_061,0.163338330489284,0.253614008730717,469,0.720477153014161,337.903784763642,0.732137578129041,358.381966357798,8.093002713671348,Elbe,4.0,26.2,51.309653,12.34774,83,0.5299610593513241,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_062,0.203202275798934,0.239794362510168,469,0.727593317352794,341.24126583846,0.734850688999883,383.380761566061,0.03697089260629329,Elbe,4.0,26.2,51.303924,12.343443,34,-0.01940686600104068,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_063,0.165405490493618,0.258850154802818,469,0.735483583142131,344.94180049366,0.753170731986268,382.44221462377,10.860697797736243,Elbe,4.0,26.2,51.300387,12.346931,90,0.61714393576482,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_064,0.174065629851539,0.236158272352339,469,0.708718593735984,332.389020462176,0.721745420152198,324.762467542718,3.368082894159083,Elbe,4.0,45.9,51.302767,12.35593,65,0.2714315797524213,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_065,0.165532909735143,0.24965528398803,469,0.701332026475736,328.92472041712,0.714132085904762,323.568848745568,0.6372084341709111,Elbe,4.0,23.4,50.718542,11.398322,69,0.40872390811320897,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_066,0.160682290926511,0.257149782438466,469,0.714714543031125,335.201120681598,0.733199143571472,363.484778395636,0.7549543771023028,Elbe,4.0,23.4,50.720117,11.377208,80,0.5672593669172834,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_067,0.165771425421315,0.26648406523014,469,0.719065136839459,337.241549177706,0.736290903420922,349.581049216083,0.6287382969218677,Elbe,4.0,26.6,50.719146,11.352061,98,0.7196260383598613,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_068,0.163877796136796,0.263511171564045,469,0.720549151801089,337.937552194711,0.740112125209203,347.130988525646,0.649365220912442,Elbe,3.0,15.7,50.684319,11.323392,94,0.6839897937829954,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_069,0.182457978711639,0.271928563730595,469,0.717465446404936,336.491294363915,0.730323879322179,353.833075495552,0.9889097666078279,Elbe,4.0,42.7,50.613133,11.393243,115,0.8558234393595909,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_079,0.157599877692974,0.260335647587701,469,0.696802993312621,326.800603863619,0.7119901016382,392.912478058492,0.9974037257535434,Elbe,6.0,17.1,50.8740474367122,14.2350120487917,85,0.6147959166436541,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_080,0.166867533201305,0.244385632056312,469,0.697536685875331,327.14470567553,0.711163736307142,333.448864398309,0.4464630647490614,Elbe,4.0,1.8,50.5123498768776,14.1555490788673,63,0.3619811182696416,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_081,0.159496512537151,0.2522894932297,469,0.700361660990011,328.469619004315,0.714657751891942,352.033476415832,1.0001909030905887,Elbe,6.0,24.8,50.3177619492429,14.4406644580371,81,0.6109645178389959,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_147,0.21216244909151,0.255258319330289,469,0.752685080231247,353.009302628455,0.760646512516746,416.665102675053,0.02942568228086653,Elbe,1.0,0.0,51.224765,12.181569,23,-0.06645151224935862,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_148,0.177001169601361,0.278487954451521,469,0.746358907490772,350.042327613172,0.746548174343199,457.08659875972,0.29016983841199917,Elbe,2.0,0.0,51.29074,11.91067,38,0.10065226852987937,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_149,0.160471616962909,0.254813883883026,469,0.700033109632696,328.315528417734,0.717252484761885,385.946008154905,4.040554220456385,Elbe,5.0,17.4,51.298634,12.05352,90,0.6814459871041092,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_150,0.241606498342607,0.34734106438178,469,0.795349344892674,373.018842754664,0.79534020305574,828.705307925725,77.10168946866506,Elbe,1.0,61.5,51.30268,12.203039,131,1.439411478064094,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_155,0.18807909310742,0.272308979627607,469,0.758757503078105,355.857268943631,0.764379143767559,454.425600156483,0.02678025459903638,Elbe,6.0,22.2,51.266838,13.403301,32,0.05082985794626137,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_235,0.227294616593661,0.251003773145595,469,0.76548287881029,359.011470162026,0.775307566040241,453.011933306921,0.15963808061512355,Elbe,1.0,0.0,50.696792,12.770786,15,-0.17901313192575496,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_245,0.244501410527322,0.349025128112378,469,0.813842244909249,381.692012862438,0.809925770746174,892.360966273832,6.012718166335712,Elbe,1.0,26.2,51.294238,12.356104,134,1.4247313702829372,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_250,0.18162300235744,0.236270158433353,469,0.698965273044661,327.814713057946,0.703374310961953,305.136560697935,0.5692385230527673,Elbe,1.0,26.2,51.293587,12.356189,58,0.243145044368289,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_273,0.17326493020298,0.267335191414054,469,0.730596022789484,342.649534688268,0.74380202421075,398.456078782472,1.3102853366557858,Elbe,6.0,17.1,50.889,14.232,105,0.8005130821403785,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_274,0.169103066758746,0.26992944692217,469,0.733404173289679,343.966557272859,0.748351103584493,393.542390106665,1.8538207185083801,Elbe,6.0,21.5,51.05414,13.747594,101,0.7659246343034973,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_275,0.170923465102525,0.267347397392995,469,0.73953100704058,346.840042302032,0.751751235773715,397.59789356703,2.2037534376281593,Elbe,6.0,22.2,51.203,13.411,103,0.7619750005740843,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_276,0.168316045560252,0.263882054140625,469,0.736831594016811,345.574017593884,0.749287746145769,380.417192821041,1.5590708946454321,Elbe,6.0,22.0,51.310439,13.295093,100,0.7218843580067678,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_425,0.216933261582451,0.260547164606687,469,0.76583892791133,359.178457190414,0.772692307522485,463.196968241068,0.13401880695101975,Elbe,1.0,0.0,51.308685,12.981468,18,-0.09807969864673015,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_426,0.168257755602748,0.258686084942549,469,0.702844357292215,329.634003570049,0.708563357551149,342.319799299057,2.4653646258755195,Elbe,1.0,29.2,51.305322,12.766474,57,0.36332944740828754,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_428,0.213883572433668,0.264332786031629,469,0.769088510395907,360.70251137568,0.776520044546781,469.719710745676,0.009952022894655353,Elbe,1.0,0.0,51.3323,12.9852,19,-0.0741999702882234,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_429,0.167532095512778,0.259292503399611,469,0.700839099019562,328.693537440175,0.706109969701301,339.248254203497,0.06918602095236852,Elbe,1.0,,51.211722,12.703206,54,0.34255680011567147,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_430,0.221645511485244,0.260394484421959,469,0.771485298172713,361.826604843003,0.779795907557725,465.412943463711,0.0019869409529062955,Elbe,1.0,0.0,51.152227,12.703246,15,-0.1126903548795989,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_433,0.183583760173161,0.249164191142361,469,0.688151401411426,322.743007261959,0.703738088767839,395.323083779308,0.45458826691450843,Elbe,1.0,0.0,51.286396,12.15393,38,0.05909147797385566,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_444,0.185952443663903,0.280429905669883,469,0.743294939155735,348.60532646404,0.744885631669387,416.221865573728,2.162107922059289,Elbe,1.0,0.0,50.935091,10.785234,40,0.06598193610540513,Elbe
conc,Sec_Elbe_Upper,Upper Elbe (section),bonobo,EUS_445,0.150266488888568,0.317010212135606,469,0.710965798916722,333.442959691943,0.725070722427086,685.028000404002,3.36358470195555,Elbe,1.0,0.0,51.009793,10.891151,71,0.6212099060123434,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_018,0.195608689717402,0.294211031889555,586,0.771618275086616,452.168309200757,0.781023306717534,707.993477511422,76.83648854455568,Elbe,3.0,32.7,51.487434,11.752543,90,0.7600321896357944,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_019,0.201271965564834,0.265303564324329,586,0.734031059378781,430.142200795966,0.746328272046302,417.386001857291,0.16104245181781476,Elbe,1.0,3.9,51.565046,11.545049,56,0.24811949229914104,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_020,0.226052382096524,0.254500891267109,586,0.756185802554789,443.124880297106,0.759489691624036,394.369922689206,2.911678535691586,Elbe,2.0,,51.604375,11.404209,39,0.09499092664883053,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_021,0.27302732669722,0.249649920824625,586,0.800906741076011,469.331350270542,0.809952185545914,525.031451712288,0.001313724062286015,Elbe,2.0,0.0,51.610303,11.390604,3,-0.25974608624404805,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_022,0.21176512968416,0.262078342330769,586,0.755029828765844,442.447479656785,0.75858606501774,431.919871869116,19.478567212871667,Elbe,1.0,19.0,51.64251,11.130862,45,0.16321200974911065,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_023,0.206100329411497,0.309389211194963,586,0.817212214611118,478.886357762115,0.815487089230962,751.672905935984,27.2386475642373,Elbe,2.0,6.7,51.645217,11.113781,98,0.9119260814940569,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_025,0.239598477357476,0.252869363709057,586,0.765490641314293,448.577515810176,0.77044010619561,459.819568283101,0.09785871874119151,Elbe,2.0,19.0,51.720914,11.296503,25,-0.04240336691084105,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_034,0.257257415548328,0.253544687378097,586,0.791887496065169,464.046072694189,0.799789090166985,509.663088749243,0.0031060674114227428,Elbe,2.0,36.9,51.612556,11.720515,14,-0.16897713826327132,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_047,0.241199446402673,0.270122546763192,586,0.793209902010829,464.821002578346,0.803998496774176,516.693488526972,0.18752137021038873,Elbe,1.0,,51.341818,12.423193,19,-0.12358738500873326,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_048,0.237680975372783,0.272076406444845,586,0.795341358424475,466.070036036742,0.803692583599036,511.090675869121,0.24423692160940175,Elbe,1.0,,51.341715,12.422371,22,-0.12338531165951068,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_050,0.212651054914056,0.267715777834471,586,0.765844682065332,448.784983690285,0.772478531433578,431.790351975907,0.16963625634967675,Elbe,1.0,,51.335115,12.435318,48,0.16068250697888362,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_054,0.197551172392487,0.283542420458276,586,0.753882573518421,441.775188081795,0.753791942605472,495.948831194961,1.6180555823175926,Elbe,1.0,,51.615422,11.213788,50,0.2809938502408225,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_055,0.224246782068769,0.272263512055124,586,0.789329788089534,462.547255820467,0.794969284317169,496.268355159154,0.1781741611226214,Elbe,1.0,37.0,51.34984,12.17094,33,-0.026368683262395467,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_056,0.232373917755073,0.29915913686904,586,0.793799855795075,465.166715495914,0.802853947943177,643.349195158781,30.523950566420964,Elbe,1.0,0.0,51.38886,12.09424,113,0.9482871314148447,Elbe
conc,Sec_Elbe_Middle,Middle Elbe (section),bonobo,EUS_151,0.206025557528831,0.283029906393499,586,0.721316540874585,422.691492952507,0.727695622040156,526.220758470125,19.857210180482802,Elbe,2.0,62.4,51.620036,12.114745,93,0.7855137003136626,Elbe
